Status,Time,Card_Type,City,Amount,ID,Amount_Type,Hour
Success,2025-09-11 10:48:00,Master Card,Tehran,1427657.0,1,Payment,10
Fail,2025-09-14 12:12:00,Master Card,Tehran,545116.0,39,Payment,12
Fail,2025-09-18 10:05:00,Master Card,Isfahan,-999999.0,88,Refund,10
Success,2025-09-21 09:00:00,Discover,Shiraz,343679.0,91,Payment,9
Success,2025-09-21 10:48:00,Master Card,Mashhad,343679.0,75,Payment,10
Fail,2025-09-05 19:40:00,Visa,Isfahan,-5000.0,1,Refund,19
Success,2025-09-16 02:30:00,Discover,Qom,774681.0,75,Payment,2
Success,2025-09-20 23:17:00,Master Card,Karaj,450000.0,89,Payment,23
Success,2025-09-05 09:09:00,Visa,Karaj,585954.0,74,Payment,9
Fail,2025-09-03 19:40:00,Visa,Karaj,205000.0,14,Payment,19
Success,2025-09-12 23:59:00,Visa,Tehran,976246.0,78,Payment,23
Fail,2025-09-01 13:10:00,Visa,Qom,-5000.0,71,Refund,13
Fail,2025-09-21 04:15:00,Master Card,Tehran,1768588.0,23,Payment,4
Fail,2025-09-29 09:00:00,Visa,Tabriz,0.0,43,Zero_Amount,9
Success,2025-09-09 05:23:00,Discover,Tabriz,583952.0,22,Payment,5
Fail,2025-09-29 03:27:00,Unknown,Qom,1000.0,60,Payment,3
Fail,2025-09-09 02:37:00,Discover,Tehran,63489.0,27,Payment,2
Success,2025-09-04 16:40:00,Visa,Karaj,452545.0,56,Payment,16
Fail,2025-09-03 04:15:00,Discover,Tabriz,177050.0,2,Payment,4
Fail,2025-09-17 23:59:00,Master Card,Mashhad,1578078.0,39,Payment,23
Fail,2025-09-02 11:11:00,Unknown,Shiraz,650000.0,51,Payment,11
Success,2025-09-24 16:40:00,Visa,Tehran,1578078.0,19,Payment,16
Success,2025-09-01 01:51:00,Visa,Tehran,452545.0,62,Payment,1
Fail,2025-09-08 15:45:00,Visa,Mashhad,100.5,71,Payment,15
Success,2025-09-13 05:56:00,Visa,Tehran,-5000.0,76,Refund,5
Fail,2025-09-23 23:59:00,Master Card,Tehran,583952.0,67,Payment,23
Fail,2025-09-15 13:13:00,Amex,Tabriz,1782689.0,63,Payment,13
Fail,2025-09-08 09:45:00,Discover,Tehran,412308.0,5,Payment,9
Success,2025-09-12 18:00:00,Amex,Qom,99999.0,72,Payment,18
Success,2025-09-22 18:12:00,Visa,Tehran,1472823.0,78,Payment,18
Fail,2025-09-12 08:08:00,Visa,Tabriz,123456.0,61,Payment,8
Fail,2025-09-14 02:20:00,Amex,Tehran,1768588.0,71,Payment,2
Success,2025-09-15 14:30:00,Master Card,Tabriz,0.0,7,Zero_Amount,14
Fail,2025-09-15 02:30:00,Master Card,Shiraz,1472823.0,50,Payment,2
Fail,2025-09-09 03:27:00,Amex,Karaj,9999999999.0,46,Payment,3
Fail,2025-09-19 17:17:00,Master Card,Isfahan,177050.0,97,Payment,17
Success,2025-09-26 01:51:00,Master Card,Isfahan,452545.0,72,Payment,1
Success,2025-09-20 17:17:00,Visa,Mashhad,250000.0,76,Payment,17
Fail,2025-09-29 11:11:00,Amex,Karaj,450000.0,74,Payment,11
Fail,2025-09-22 14:11:00,Master Card,Tehran,50200.0,14,Payment,14
Success,2025-09-08 07:08:00,Master Card,Shiraz,100.5,73,Payment,7
Fail,2025-09-21 08:08:00,Master Card,Karaj,450000.0,95,Payment,8
Fail,2025-09-19 05:56:00,Discover,Qom,976246.0,69,Payment,5
Fail,2025-09-06 18:12:00,Visa,Tehran,100.5,65,Payment,18
Success,2025-09-20 20:33:00,Amex,Qom,0.0,65,Zero_Amount,20
Success,2025-09-25 18:00:00,Discover,Shiraz,300000.0,57,Payment,18
Fail,2025-09-29 08:08:00,Master Card,Qom,9999999999.0,62,Payment,8
Success,2025-09-19 14:11:00,Master Card,Karaj,419089.0,20,Payment,14
Success,2025-09-04 19:19:00,Master Card,Tehran,585954.0,75,Payment,19
Fail,2025-09-23 02:20:00,Amex,Tehran,0.0,26,Zero_Amount,2
Success,2025-09-07 02:30:00,Visa,Tehran,650000.0,44,Payment,2
Fail,2025-09-28 17:17:00,Visa,Shiraz,200000.0,67,Payment,17
Fail,2025-09-28 15:45:00,Master Card,Shiraz,250000.0,70,Payment,15
Fail,2025-09-04 21:23:00,Master Card,Tabriz,1463119.0,62,Payment,21
Fail,2025-09-22 19:51:00,Visa,Tehran,250000.0,45,Payment,19
Success,2025-09-12 04:40:00,Visa,Tehran,471227.0,11,Payment,4
Success,2025-09-13 10:48:00,Master Card,Tabriz,-5000.0,72,Refund,10
Success,2025-09-03 19:51:00,Discover,Tehran,100.5,94,Payment,19
Success,2025-09-22 23:59:00,Visa,Tehran,-5000.0,74,Refund,23
Success,2025-09-12 11:11:00,Discover,Tehran,1050805.0,34,Payment,11
Fail,2025-09-02 19:51:00,Amex,Tabriz,976246.0,89,Payment,19
Fail,2025-09-24 18:00:00,Master Card,Tehran,914465.0,46,Payment,18
Success,2025-09-02 08:08:00,Amex,Tabriz,850000.0,81,Payment,8
Fail,2025-09-27 23:17:00,Master Card,Unknown,976246.0,32,Payment,23
Fail,2025-09-23 11:11:00,Visa,Tabriz,1578078.0,75,Payment,11
Fail,2025-09-09 14:11:00,Amex,Karaj,914282.0,99,Payment,14
Fail,2025-09-01 13:13:00,Visa,Isfahan,200000.0,89,Payment,13
Success,2025-09-08 07:08:00,Amex,Tehran,1305967.0,5,Payment,7
Fail,2025-09-23 03:27:00,Amex,Tabriz,914465.0,63,Payment,3
Success,2025-09-06 02:24:00,Visa,Shiraz,1050805.0,29,Payment,2
Success,2025-09-06 19:19:00,Discover,Isfahan,177050.0,48,Payment,19
Success,2025-09-22 02:37:00,Visa,Qom,1782689.0,99,Payment,2
Fail,2025-09-25 19:40:00,Visa,Tabriz,100.5,16,Payment,19
Fail,2025-09-18 12:44:00,Master Card,Mashhad,1387769.0,25,Payment,12
Success,2025-09-17 18:00:00,Unknown,Mashhad,-5000.0,72,Refund,18
Success,2025-09-29 18:45:00,Master Card,Isfahan,100.5,29,Payment,18
Fail,2025-09-12 19:29:00,Master Card,Tehran,1427657.0,52,Payment,19
Fail,2025-09-06 14:55:00,Visa,Mashhad,1.0,46,Payment,14
Fail,2025-09-26 16:16:00,Visa,Karaj,1050805.0,25,Payment,16
Fail,2025-09-27 10:48:00,Visa,Tehran,1305967.0,23,Payment,10
Success,2025-09-08 21:21:00,Master Card,Ahvaz,0.0,34,Zero_Amount,21
Fail,2025-09-19 19:51:00,Master Card,Tehran,9999999999.0,67,Payment,19
Success,2025-09-28 06:30:00,Visa,Tabriz,-5000.0,95,Refund,6
Fail,2025-09-10 00:00:00,Discover,Tehran,1387769.0,34,Payment,0
Fail,2025-09-01 14:30:00,Master Card,Tehran,0.0,32,Zero_Amount,14
Success,2025-09-25 08:59:00,Visa,Tabriz,-999999.0,29,Refund,8
Success,2025-09-29 10:48:00,Master Card,Tehran,419089.0,9,Payment,10
Success,2025-09-13 21:21:00,Unknown,Tabriz,774681.0,66,Payment,21
Success,2025-09-17 17:07:00,Visa,Tabriz,1578078.0,57,Payment,17
Fail,2025-09-03 10:48:00,Visa,Tabriz,1305967.0,39,Payment,10
Success,2025-09-08 19:51:00,Amex,Tehran,-999999.0,7,Refund,19
Fail,2025-09-14 02:37:00,Discover,Tabriz,0.0,69,Zero_Amount,2
Fail,2025-09-03 13:10:00,Visa,Karaj,1782689.0,8,Payment,13
Success,2025-09-16 14:00:00,Amex,Tabriz,1472823.0,97,Payment,14
Fail,2025-09-13 12:12:00,Discover,Tehran,50200.0,18,Payment,12
Success,2025-09-20 09:09:00,Discover,Tehran,1768588.0,82,Payment,9
Fail,2025-09-24 06:30:00,Master Card,Mashhad,177050.0,49,Payment,6
Success,2025-09-17 01:01:00,Master Card,Karaj,471227.0,16,Payment,1
Success,2025-09-13 16:16:00,Master Card,Tehran,-5000.0,21,Refund,16
Success,2025-09-29 08:08:00,Master Card,Qom,1768588.0,10,Payment,8
Success,2025-09-06 04:15:00,Visa,Shiraz,1472823.0,4,Payment,4
Fail,2025-09-17 02:24:00,Master Card,Qom,5000.0,44,Payment,2
Success,2025-09-14 14:11:00,Master Card,Tehran,583952.0,8,Payment,14
Fail,2025-09-17 21:10:00,Visa,Tehran,250000.0,55,Payment,21
Fail,2025-09-30 23:17:00,Visa,Tehran,-5000.0,19,Refund,23
Fail,2025-09-08 14:11:00,Discover,Isfahan,300000.0,64,Payment,14
Fail,2025-09-11 12:12:00,Unknown,Shiraz,0.0,40,Zero_Amount,12
Success,2025-09-20 22:27:00,Visa,Tehran,555555.0,51,Payment,22
Fail,2025-09-28 11:11:00,Discover,Ahvaz,177050.0,9,Payment,11
Success,2025-09-01 17:17:00,Discover,Tehran,-5000.0,30,Refund,17
Fail,2025-09-26 16:40:00,Amex,Tabriz,123456.0,56,Payment,16
Fail,2025-09-07 19:19:00,Master Card,Ahvaz,333333.0,81,Payment,19
Fail,2025-09-21 13:10:00,Visa,Mashhad,419089.0,44,Payment,13
Fail,2025-09-21 10:48:00,Amex,Qom,177050.0,59,Payment,10
Fail,2025-09-17 20:20:00,Visa,Shiraz,0.0,15,Zero_Amount,20
Fail,2025-09-30 14:55:00,Amex,Tehran,585954.0,68,Payment,14
Success,2025-09-10 11:11:00,Master Card,Tehran,419089.0,70,Payment,11
Success,2025-09-11 17:07:00,Master Card,Tehran,123456.0,61,Payment,17
Success,2025-09-22 02:37:00,Visa,Mashhad,343679.0,80,Payment,2
Fail,2025-09-30 01:01:00,Amex,Shiraz,585954.0,91,Payment,1
Success,2025-09-09 02:30:00,Master Card,Shiraz,9999999999.0,23,Payment,2
Fail,2025-09-09 14:02:00,Master Card,Tehran,-1.0,77,Refund,14
Fail,2025-09-24 11:11:00,Amex,Tehran,177050.0,47,Payment,11
Fail,2025-09-05 09:45:00,Amex,Tehran,1427657.0,17,Payment,9
Fail,2025-09-17 14:30:00,Visa,Tehran,0.0,57,Zero_Amount,14
Fail,2025-09-09 10:48:00,Visa,Isfahan,443463.0,54,Payment,10
Success,2025-09-17 13:13:00,Discover,Tehran,200000.0,92,Payment,13
Fail,2025-09-24 08:59:00,Master Card,Mashhad,-5000.0,52,Refund,8
Success,2025-09-21 10:48:00,Amex,Tehran,976246.0,22,Payment,10
Fail,2025-09-19 03:27:00,Master Card,Tehran,-999999.0,83,Refund,3
Success,2025-09-27 13:13:00,Master Card,Mashhad,-5000.0,39,Refund,13
Fail,2025-09-07 14:30:00,Master Card,Mashhad,450000.0,100,Payment,14
Success,2025-09-23 17:07:00,Discover,Qom,976246.0,13,Payment,17
Fail,2025-09-09 12:12:00,Discover,Shiraz,250000.0,78,Payment,12
Fail,2025-09-07 21:10:00,Visa,Shiraz,1472823.0,96,Payment,21
Fail,2025-09-13 02:20:00,Discover,Isfahan,177050.0,66,Payment,2
Success,2025-09-11 18:00:00,Master Card,Shiraz,1158713.0,52,Payment,18
Fail,2025-09-14 00:00:00,Visa,Tabriz,50200.0,14,Payment,0
Success,2025-09-19 07:08:00,Unknown,Isfahan,123456.0,73,Payment,7
Success,2025-09-11 19:51:00,Master Card,Isfahan,0.0,74,Zero_Amount,19
Success,2025-09-13 00:00:00,Visa,Tabriz,0.0,63,Zero_Amount,0
Success,2025-09-14 07:32:00,Master Card,Tabriz,1768588.0,71,Payment,7
Fail,2025-09-13 23:59:00,Discover,Tehran,-5000.0,28,Refund,23
Fail,2025-09-01 11:11:00,Master Card,Mashhad,419089.0,90,Payment,11
Fail,2025-09-08 03:27:00,Discover,Qom,177050.0,46,Payment,3
Fail,2025-09-12 12:12:00,Amex,Isfahan,1.0,28,Payment,12
Success,2025-09-19 01:51:00,Discover,Tehran,0.0,2,Zero_Amount,1
Success,2025-09-12 12:34:00,Visa,Qom,1768588.0,17,Payment,12
Fail,2025-09-08 03:27:00,Master Card,Tehran,0.0,59,Zero_Amount,3
Fail,2025-09-08 07:08:00,Visa,Qom,-999999.0,52,Refund,7
Success,2025-09-29 14:30:00,Master Card,Tehran,1768588.0,4,Payment,14
Success,2025-09-21 13:13:00,Visa,Tehran,900000.0,77,Payment,13
Success,2025-09-13 02:30:00,Unknown,Tehran,200000.0,82,Payment,2
Success,2025-09-12 19:51:00,Amex,Mashhad,250000.0,3,Payment,19
Fail,2025-09-29 19:51:00,Master Card,Tabriz,1158713.0,37,Payment,19
Success,2025-09-16 18:00:00,Master Card,Tabriz,-1.0,98,Refund,18
Success,2025-09-01 16:16:00,Visa,Ahvaz,1883871.0,24,Payment,16
Success,2025-09-13 18:45:00,Amex,Tehran,1387769.0,72,Payment,18
Fail,2025-09-26 10:48:00,Visa,Shiraz,-5000.0,35,Refund,10
Fail,2025-09-07 23:17:00,Master Card,Shiraz,774681.0,2,Payment,23
Success,2025-09-28 21:10:00,Master Card,Tehran,100.5,33,Payment,21
Success,2025-09-26 03:00:00,Visa,Karaj,0.0,76,Zero_Amount,3
Fail,2025-09-05 13:13:00,Visa,Karaj,1578078.0,87,Payment,13
Fail,2025-09-08 23:17:00,Master Card,Isfahan,9999999999.0,77,Payment,23
Success,2025-09-25 23:59:00,Master Card,Mashhad,650000.0,10,Payment,23
Success,2025-09-27 07:08:00,Visa,Karaj,0.0,81,Zero_Amount,7
Success,2025-09-14 02:30:00,Master Card,Mashhad,419089.0,62,Payment,2
Fail,2025-09-23 11:11:00,Amex,Shiraz,0.0,43,Zero_Amount,11
Success,2025-09-30 11:11:00,Visa,Isfahan,471227.0,69,Payment,11
Fail,2025-09-13 03:00:00,Master Card,Tehran,1782689.0,59,Payment,3
Fail,2025-09-15 19:19:00,Master Card,Unknown,585954.0,9,Payment,19
Fail,2025-09-23 05:23:00,Master Card,Mashhad,585954.0,77,Payment,5
Success,2025-09-17 16:40:00,Unknown,Isfahan,-5000.0,60,Refund,16
Success,2025-09-15 01:01:00,Amex,Karaj,100.5,63,Payment,1
Success,2025-09-20 05:56:00,Master Card,Shiraz,1578078.0,52,Payment,5
Success,2025-09-18 05:56:00,Visa,Tabriz,177050.0,23,Payment,5
Fail,2025-09-18 04:40:00,Master Card,Tehran,9999999999.0,30,Payment,4
Fail,2025-09-02 05:56:00,Amex,Tehran,1578078.0,43,Payment,5
Fail,2025-09-04 19:19:00,Discover,Qom,1427657.0,68,Payment,19
Fail,2025-09-30 06:06:00,Amex,Mashhad,976246.0,21,Payment,6
Fail,2025-09-01 18:12:00,Master Card,Tabriz,50200.0,43,Payment,18
Fail,2025-09-04 14:00:00,Amex,Karaj,0.0,73,Zero_Amount,14
Success,2025-09-18 19:29:00,Master Card,Shiraz,120000.0,7,Payment,19
Success,2025-09-05 03:27:00,Discover,Ahvaz,443463.0,16,Payment,3
Success,2025-09-19 13:13:00,Amex,Isfahan,177050.0,23,Payment,13
Success,2025-09-15 13:10:00,Master Card,Tehran,200000.0,58,Payment,13
Success,2025-09-28 02:30:00,Visa,Isfahan,1883871.0,88,Payment,2
Success,2025-09-08 02:37:00,Visa,Mashhad,1578078.0,31,Payment,2
Success,2025-09-20 04:40:00,Visa,Tehran,1502601.0,69,Payment,4
Fail,2025-09-17 18:45:00,Unknown,Tehran,0.0,6,Zero_Amount,18
Fail,2025-09-01 14:00:00,Amex,Tehran,0.0,65,Zero_Amount,14
Fail,2025-09-12 11:11:00,Master Card,Unknown,1502601.0,59,Payment,11
Success,2025-09-26 18:12:00,Amex,Tehran,450000.0,28,Payment,18
Fail,2025-09-19 07:08:00,Master Card,Ahvaz,-1.0,18,Refund,7
Fail,2025-09-15 19:51:00,Visa,Mashhad,650000.0,89,Payment,19
Fail,2025-09-09 17:17:00,Visa,Mashhad,471227.0,77,Payment,17
Fail,2025-09-07 09:45:00,Discover,Tabriz,100.5,98,Payment,9
Fail,2025-09-02 16:16:00,Master Card,Isfahan,914282.0,10,Payment,16
Success,2025-09-29 06:30:00,Discover,Isfahan,1427657.0,7,Payment,6
Success,2025-09-09 01:01:00,Discover,Tehran,1463119.0,37,Payment,1
Success,2025-09-10 17:07:00,Visa,Mashhad,177050.0,97,Payment,17
Success,2025-09-02 00:00:00,Visa,Mashhad,-999999.0,45,Refund,0
Success,2025-09-19 18:12:00,Discover,Shiraz,1.0,87,Payment,18
Fail,2025-09-11 02:37:00,Visa,Mashhad,419089.0,16,Payment,2
Fail,2025-09-13 00:00:00,Visa,Tehran,200000.0,89,Payment,0
Fail,2025-09-10 14:30:00,Discover,Isfahan,-5000.0,14,Refund,14
Success,2025-09-14 14:02:00,Visa,Isfahan,200000.0,11,Payment,14
Fail,2025-09-18 02:24:00,Amex,Qom,1158713.0,83,Payment,2
Fail,2025-09-19 05:56:00,Amex,Tabriz,0.0,88,Zero_Amount,5
Success,2025-09-22 19:29:00,Master Card,Isfahan,1387769.0,34,Payment,19
Success,2025-09-09 04:40:00,Visa,Karaj,50200.0,60,Payment,4
Success,2025-09-25 02:54:00,Discover,Isfahan,5000.0,13,Payment,2
Success,2025-09-07 09:09:00,Visa,Tehran,100.5,39,Payment,9
Fail,2025-09-28 13:10:00,Visa,Shiraz,900000.0,44,Payment,13
Success,2025-09-03 20:33:00,Visa,Tehran,1768588.0,28,Payment,20
Fail,2025-09-20 07:08:00,Master Card,Mashhad,419089.0,40,Payment,7
Fail,2025-09-06 14:00:00,Visa,Ahvaz,5000.0,16,Payment,14
Success,2025-09-27 14:00:00,Visa,Shiraz,0.0,50,Zero_Amount,14
Success,2025-09-21 20:33:00,Master Card,Tehran,450000.0,28,Payment,20
Success,2025-09-02 00:00:00,Visa,Ahvaz,200000.0,68,Payment,0
Fail,2025-09-29 14:00:00,Visa,Tehran,343679.0,93,Payment,14
Success,2025-09-06 23:59:00,Amex,Tehran,1000.0,60,Payment,23
Success,2025-09-03 14:11:00,Amex,Shiraz,-999999.0,12,Refund,14
Fail,2025-09-16 09:09:00,Master Card,Tabriz,419089.0,16,Payment,9
Fail,2025-09-30 21:21:00,Discover,Qom,471227.0,53,Payment,21
Success,2025-09-08 13:13:00,Amex,Ahvaz,200000.0,54,Payment,13
Success,2025-09-02 05:56:00,Master Card,Qom,850000.0,49,Payment,5
Fail,2025-09-17 21:23:00,Discover,Isfahan,914465.0,36,Payment,21
Fail,2025-09-09 08:08:00,Master Card,Shiraz,471227.0,62,Payment,8
Success,2025-09-30 23:59:00,Visa,Tehran,0.0,84,Zero_Amount,23
Fail,2025-09-12 23:59:00,Visa,Karaj,200000.0,26,Payment,23
Success,2025-09-03 21:23:00,Master Card,Karaj,1782689.0,56,Payment,21
Fail,2025-09-11 04:40:00,Discover,Mashhad,9999999999.0,91,Payment,4
Fail,2025-09-01 02:37:00,Master Card,Tabriz,419089.0,22,Payment,2
Success,2025-09-23 19:51:00,Visa,Ahvaz,200000.0,73,Payment,19
Fail,2025-09-13 19:29:00,Master Card,Mashhad,0.0,69,Zero_Amount,19
Fail,2025-09-15 02:20:00,Visa,Tehran,50200.0,81,Payment,2
Fail,2025-09-26 02:30:00,Visa,Tehran,914465.0,49,Payment,2
Success,2025-09-05 13:13:00,Master Card,Ahvaz,-5000.0,99,Refund,13
Fail,2025-09-21 00:00:00,Amex,Qom,583952.0,2,Payment,0
Fail,2025-09-30 12:44:00,Master Card,Isfahan,250000.0,53,Payment,12
Fail,2025-09-17 16:40:00,Master Card,Tehran,976246.0,7,Payment,16
Fail,2025-09-25 02:24:00,Master Card,Ahvaz,419089.0,77,Payment,2
Fail,2025-09-23 06:06:00,Master Card,Mashhad,583952.0,20,Payment,6
Success,2025-09-24 08:08:00,Discover,Shiraz,1158713.0,95,Payment,8
Success,2025-09-25 14:11:00,Visa,Tabriz,-5000.0,30,Refund,14
Success,2025-09-06 18:45:00,Visa,Tehran,1050805.0,75,Payment,18
Fail,2025-09-28 22:27:00,Discover,Tabriz,9999999999.0,96,Payment,22
Fail,2025-09-21 05:23:00,Discover,Tabriz,343679.0,67,Payment,5
Success,2025-09-22 21:21:00,Master Card,Karaj,1000.0,59,Payment,21
Fail,2025-09-11 13:10:00,Visa,Tehran,1768588.0,66,Payment,13
Success,2025-09-18 15:45:00,Unknown,Ahvaz,-999999.0,3,Refund,15
Success,2025-09-04 18:45:00,Visa,Mashhad,443463.0,56,Payment,18
Fail,2025-09-03 19:51:00,Master Card,Isfahan,1768588.0,79,Payment,19
Fail,2025-09-13 06:06:00,Visa,Tabriz,-999999.0,17,Refund,6
Success,2025-09-23 14:11:00,Amex,Mashhad,200000.0,52,Payment,14
Success,2025-09-09 05:23:00,Master Card,Tabriz,-999999.0,7,Refund,5
Fail,2025-09-21 21:23:00,Master Card,Isfahan,300000.0,5,Payment,21
Fail,2025-09-06 09:00:00,Master Card,Karaj,1463119.0,99,Payment,9
Fail,2025-09-26 12:12:00,Visa,Shiraz,0.0,98,Zero_Amount,12
Fail,2025-09-30 14:02:00,Master Card,Ahvaz,419089.0,54,Payment,14
Success,2025-09-28 07:08:00,Discover,Karaj,1578078.0,61,Payment,7
Success,2025-09-12 12:34:00,Discover,Karaj,0.0,16,Zero_Amount,12
Success,2025-09-02 11:11:00,Master Card,Tehran,1768588.0,67,Payment,11
Fail,2025-09-03 15:45:00,Visa,Unknown,200000.0,59,Payment,15
Fail,2025-09-03 06:06:00,Visa,Mashhad,200000.0,47,Payment,6
Success,2025-09-28 09:45:00,Visa,Karaj,63489.0,48,Payment,9
Success,2025-09-12 07:08:00,Master Card,Karaj,300000.0,64,Payment,7
Success,2025-09-15 18:12:00,Amex,Qom,850000.0,50,Payment,18
Success,2025-09-09 18:00:00,Master Card,Unknown,976246.0,85,Payment,18
Success,2025-09-23 02:24:00,Visa,Tabriz,583952.0,41,Payment,2
Success,2025-09-08 09:45:00,Amex,Isfahan,177050.0,72,Payment,9
Fail,2025-09-11 18:12:00,Master Card,Tehran,1578078.0,22,Payment,18
Success,2025-09-16 23:59:00,Visa,Tehran,1578078.0,54,Payment,23
Success,2025-09-26 14:02:00,Visa,Karaj,452545.0,5,Payment,14
Success,2025-09-27 13:10:00,Discover,Tehran,1000.0,17,Payment,13
Success,2025-09-25 13:13:00,Visa,Tehran,-5000.0,78,Refund,13
Success,2025-09-22 19:51:00,Visa,Shiraz,12345.0,41,Payment,19
Success,2025-09-04 18:12:00,Master Card,Isfahan,412308.0,93,Payment,18
Fail,2025-09-28 07:08:00,Visa,Tabriz,100000.0,96,Payment,7
Success,2025-09-01 10:48:00,Master Card,Tehran,1050805.0,81,Payment,10
Success,2025-09-24 01:51:00,Master Card,Tehran,123456.0,35,Payment,1
Success,2025-09-07 15:45:00,Amex,Karaj,5000.0,40,Payment,15
Fail,2025-09-02 05:56:00,Visa,Isfahan,914282.0,22,Payment,5
Success,2025-09-24 02:24:00,Amex,Tehran,471227.0,48,Payment,2
Success,2025-09-28 07:08:00,Discover,Tabriz,-999999.0,53,Refund,7
Success,2025-09-05 02:30:00,Discover,Tehran,555555.0,94,Payment,2
Fail,2025-09-07 04:04:00,Discover,Ahvaz,1.0,10,Payment,4
Success,2025-09-04 17:07:00,Unknown,Karaj,443463.0,18,Payment,17
Fail,2025-09-05 23:59:00,Master Card,Mashhad,900000.0,100,Payment,23
Success,2025-09-24 02:37:00,Visa,Tehran,1427657.0,80,Payment,2
Fail,2025-09-01 14:00:00,Master Card,Tehran,914282.0,49,Payment,14
Success,2025-09-01 03:00:00,Discover,Mashhad,471227.0,71,Payment,3
Fail,2025-09-15 23:59:00,Visa,Karaj,1502601.0,30,Payment,23
Fail,2025-09-20 03:00:00,Visa,Tehran,1305967.0,19,Payment,3
Success,2025-09-19 01:51:00,Discover,Isfahan,976246.0,55,Payment,1
Fail,2025-09-29 22:27:00,Discover,Qom,1463119.0,60,Payment,22
Success,2025-09-10 19:40:00,Amex,Isfahan,900000.0,88,Payment,19
Success,2025-09-28 11:11:00,Master Card,Mashhad,450000.0,72,Payment,11
Fail,2025-09-18 19:29:00,Visa,Shiraz,1463119.0,81,Payment,19
Fail,2025-09-28 14:02:00,Amex,Isfahan,650000.0,21,Payment,14
Fail,2025-09-03 19:51:00,Discover,Tehran,976246.0,26,Payment,19
Fail,2025-09-11 09:45:00,Amex,Tehran,0.0,28,Zero_Amount,9
Fail,2025-09-15 01:01:00,Discover,Mashhad,333333.0,39,Payment,1
Success,2025-09-27 07:08:00,Master Card,Tehran,583952.0,33,Payment,7
Fail,2025-09-30 01:01:00,Master Card,Tehran,0.0,40,Zero_Amount,1
Success,2025-09-11 12:12:00,Master Card,Karaj,914282.0,83,Payment,12
Fail,2025-09-17 14:55:00,Master Card,Isfahan,0.0,29,Zero_Amount,14
Success,2025-09-17 08:08:00,Master Card,Karaj,-5000.0,20,Refund,8
Success,2025-09-06 14:55:00,Visa,Mashhad,123456.0,20,Payment,14
Success,2025-09-05 19:51:00,Visa,Tehran,0.0,74,Zero_Amount,19
Success,2025-09-08 04:04:00,Discover,Shiraz,0.0,12,Zero_Amount,4
Fail,2025-09-02 14:55:00,Visa,Karaj,200000.0,98,Payment,14
Success,2025-09-16 14:11:00,Master Card,Tehran,177050.0,25,Payment,14
Success,2025-09-20 08:59:00,Discover,Tabriz,250000.0,25,Payment,8
Success,2025-09-24 01:51:00,Visa,Tehran,1578078.0,4,Payment,1
Fail,2025-09-12 11:11:00,Visa,Tabriz,100.5,4,Payment,11
Fail,2025-09-06 06:06:00,Master Card,Isfahan,-999999.0,9,Refund,6
Fail,2025-09-01 02:54:00,Master Card,Shiraz,300000.0,15,Payment,2
Fail,2025-09-04 14:30:00,Discover,Tehran,1768588.0,26,Payment,14
Fail,2025-09-17 14:30:00,Visa,Tehran,9999999999.0,79,Payment,14
Success,2025-09-13 07:32:00,Master Card,Tabriz,333333.0,91,Payment,7
Fail,2025-09-18 11:11:00,Master Card,Karaj,419089.0,93,Payment,11
Success,2025-09-05 02:30:00,Visa,Isfahan,914465.0,71,Payment,2
Success,2025-09-30 12:44:00,Amex,Isfahan,-5000.0,32,Refund,12
Success,2025-09-24 14:02:00,Visa,Mashhad,-999999.0,76,Refund,14
Success,2025-09-24 00:00:00,Amex,Ahvaz,0.0,100,Zero_Amount,0
Fail,2025-09-27 12:44:00,Master Card,Mashhad,-5000.0,52,Refund,12
Fail,2025-09-03 18:12:00,Master Card,Tehran,419089.0,32,Payment,18
Success,2025-09-11 09:00:00,Visa,Tabriz,12345.0,9,Payment,9
Success,2025-09-13 01:01:00,Amex,Tehran,976246.0,78,Payment,1
Fail,2025-09-04 14:11:00,Master Card,Mashhad,1463119.0,13,Payment,14
Fail,2025-09-26 11:11:00,Master Card,Tehran,123456.0,56,Payment,11
Fail,2025-09-27 11:11:00,Visa,Tabriz,-5000.0,44,Refund,11
Fail,2025-09-14 02:24:00,Master Card,Shiraz,177050.0,98,Payment,2
Success,2025-09-22 07:32:00,Master Card,Isfahan,5000.0,97,Payment,7
Fail,2025-09-11 00:00:00,Amex,Karaj,1578078.0,83,Payment,0
Success,2025-09-27 02:37:00,Amex,Isfahan,9999999999.0,30,Payment,2
Fail,2025-09-10 02:37:00,Visa,Tehran,333333.0,16,Payment,2
Success,2025-09-19 03:27:00,Visa,Tehran,471227.0,12,Payment,3
Fail,2025-09-18 02:54:00,Visa,Ahvaz,250000.0,74,Payment,2
Fail,2025-09-06 07:08:00,Master Card,Tehran,-5000.0,66,Refund,7
Success,2025-09-27 20:20:00,Visa,Tabriz,100.5,18,Payment,20
Fail,2025-09-29 07:08:00,Master Card,Ahvaz,-5000.0,13,Refund,7
Fail,2025-09-15 04:15:00,Master Card,Tabriz,471227.0,94,Payment,4
Fail,2025-09-21 04:40:00,Visa,Karaj,9999999999.0,24,Payment,4
Fail,2025-09-30 15:45:00,Master Card,Isfahan,200000.0,12,Payment,15
Success,2025-09-10 05:56:00,Visa,Tabriz,976246.0,60,Payment,5
Success,2025-09-05 07:08:00,Unknown,Tehran,1768588.0,60,Payment,7
